         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);   Druck;Windmax (m/s)
11.12.2007 04:04:00;    4.26;    3.75;    0.00;    4.49;   1.001;       0;    2.92; 1008.36;    3.95
11.12.2007 04:05:00;    4.28;    3.77;    0.00;    4.50;   1.001;       0;    2.50; 1008.38;    3.19
11.12.2007 04:06:00;    4.28;    3.77;    0.00;    4.51;   1.001;       4;    3.41; 1008.38;    3.72
11.12.2007 04:07:00;    4.26;    3.77;    0.00;    4.51;   1.001;       0;    2.07; 1008.40;    3.11
11.12.2007 04:08:00;    4.25;    3.74;    0.00;    4.49;   1.001;       3;    3.40; 1008.42;    4.06
11.12.2007 04:09:00;    4.27;    3.76;    0.00;    4.50;   1.001;       0;    2.24; 1008.43;    2.94
11.12.2007 04:10:00;    4.27;    3.76;    0.00;    4.51;   1.001;       0;    2.49; 1008.44;    3.87
11.12.2007 04:11:00;    4.27;    3.77;    0.00;    4.51;   1.001;       4;    3.15; 1008.43;    3.92
11.12.2007 04:12:00;    4.22;    3.72;    0.00;    4.49;   1.001;       0;    2.99; 1008.43;    3.92
11.12.2007 04:13:00;    4.27;    3.74;    0.00;    4.48;   1.001;       5;    1.92; 1008.44;    2.45
11.12.2007 04:14:00;    4.28;    3.77;    0.00;    4.50;   1.001;       3;    2.27; 1008.45;    2.73
11.12.2007 04:15:00;    4.27;    3.76;    0.00;    4.50;   1.001;       0;    1.61; 1008.46;    2.18
11.12.2007 04:16:00;    4.26;    3.76;    0.00;    4.51;   1.001;       4;    1.40; 1008.47;    2.23
11.12.2007 04:17:00;    4.25;    3.75;    0.00;    4.50;   1.001;       0;    2.52; 1008.48;    3.37
11.12.2007 04:18:00;    4.26;    3.75;    0.00;    4.50;   1.001;       4;    1.93; 1008.48;    2.54
11.12.2007 04:19:00;    4.30;    3.78;    0.00;    4.51;   1.001;       3;    2.47; 1008.51;    3.35
11.12.2007 04:20:00;    4.25;    3.76;    0.00;    4.51;   1.001;       0;    2.75; 1008.52;    3.62
11.12.2007 04:21:00;    4.27;    3.75;    0.00;    4.51;   1.001;       5;    3.28; 1008.54;    4.10
11.12.2007 04:22:00;    4.24;    3.73;    0.00;    4.49;   1.001;       0;    2.04; 1008.55;    2.64
11.12.2007 04:23:00;    4.26;    3.74;    0.00;    4.49;   1.001;       3;    2.60; 1008.57;    3.51
11.12.2007 04:24:00;    4.26;    3.74;    0.00;    4.49;   1.001;       0;    2.06; 1008.59;    3.25
11.12.2007 04:25:00;    4.26;    3.75;    0.00;    4.50;   1.001;       0;    2.64; 1008.60;    3.80
11.12.2007 04:26:00;    4.25;    3.74;    0.00;    4.50;   1.001;       4;    2.59; 1008.62;    3.97
11.12.2007 04:27:00;    4.27;    3.75;    0.00;    4.50;   1.001;       0;    2.75; 1008.62;    3.54
11.12.2007 04:28:00;    4.26;    3.74;    0.00;    4.50;   1.001;       0;    2.79; 1008.63;    4.20
11.12.2007 04:29:00;    4.26;    3.73;    0.00;    4.49;   1.001;       3;    3.35; 1008.64;    4.24
11.12.2007 04:30:00;    4.26;    3.75;    0.00;    4.50;   1.001;       0;    3.25; 1008.65;    3.89
11.12.2007 04:31:00;    4.24;    3.71;    0.00;    4.48;   1.001;       0;    2.50; 1008.66;    3.43
11.12.2007 04:32:00;    4.28;    3.75;    0.00;    4.49;   1.001;       5;    2.14; 1008.69;    2.97
11.12.2007 04:33:00;    4.22;    3.73;    0.00;    4.48;   1.001;       0;    3.27; 1008.70;    3.71
11.12.2007 04:34:00;    4.25;    3.72;    0.00;    4.48;   1.001;       4;    2.22; 1008.73;    2.80
11.12.2007 04:35:00;    4.23;    3.72;    0.00;    4.48;   1.001;       3;    3.35; 1008.73;    4.12
11.12.2007 04:36:00;    4.23;    3.71;    0.00;    4.47;   1.001;       3;    3.58; 1008.76;    4.91
11.12.2007 04:37:00;    4.24;    3.72;    0.00;    4.47;   1.001;       0;    3.21; 1008.76;    4.91
11.12.2007 04:38:00;    4.27;    3.74;    0.00;    4.48;   1.001;       5;    2.22; 1008.77;    2.61
11.12.2007 04:39:00;    4.27;    3.76;    0.00;    4.50;   1.001;       0;    2.17; 1008.77;    3.02
11.12.2007 04:40:00;    4.28;    3.76;    0.00;    4.50;   1.001;       4;    2.11; 1008.79;    2.78
11.12.2007 04:41:00;    4.26;    3.77;    0.00;    4.51;   1.001;       0;    2.61; 1008.79;    4.01
11.12.2007 04:42:00;    4.24;    3.73;    0.00;    4.49;   1.001;       5;    3.63; 1008.79;    5.02
11.12.2007 04:43:00;    4.25;    3.75;    0.00;    4.50;   1.001;       0;    3.03; 1008.81;    3.73
11.12.2007 04:44:00;    4.24;    3.72;    0.00;    4.49;   1.001;       4;    2.71; 1008.82;    3.57
11.12.2007 04:45:00;    4.24;    3.72;    0.00;    4.48;   1.001;       0;    2.88; 1008.83;    3.32
11.12.2007 04:46:00;    4.23;    3.73;    0.00;    4.48;   1.001;       0;    3.40; 1008.84;    4.43
11.12.2007 04:47:00;    4.24;    3.72;    0.00;    4.47;   1.001;       4;    3.00; 1008.85;    4.09
11.12.2007 04:48:00;    4.25;    3.74;    0.00;    4.48;   1.001;       0;    2.65; 1008.87;    3.83
11.12.2007 04:49:00;    4.23;    3.73;    0.00;    4.48;   1.001;       4;    3.29; 1008.88;    4.14
11.12.2007 04:50:00;    4.24;    3.72;    0.00;    4.47;   1.001;       0;    3.49; 1008.90;    4.08
11.12.2007 04:51:00;    4.24;    3.72;    0.00;    4.47;   1.001;       3;    2.76; 1008.90;    3.64
11.12.2007 04:52:00;    4.24;    3.73;    0.00;    4.48;   1.001;       0;    1.70; 1008.92;    3.37
11.12.2007 04:53:00;    4.25;    3.73;    0.00;    4.49;   1.001;       4;    2.11; 1008.94;    3.00
11.12.2007 04:54:00;    4.28;    3.75;    0.00;    4.49;   1.001;       0;    2.26; 1008.96;    4.56
11.12.2007 04:55:00;    4.20;    3.71;    0.00;    4.48;   1.001;       3;    3.30; 1008.96;    4.43
11.12.2007 04:56:00;    4.23;    3.70;    0.00;    4.46;   1.001;       0;    2.46; 1008.99;    3.03
11.12.2007 04:57:00;    4.19;    3.68;    0.00;    4.45;   1.001;       0;    2.63; 1009.01;    3.67
11.12.2007 04:58:00;    4.21;    3.68;    0.00;    4.44;   1.001;       4;    3.53; 1009.03;    4.37
11.12.2007 04:59:00;    4.22;    3.69;    0.00;    4.45;   1.001;       0;    2.13; 1009.06;    2.79
11.12.2007 05:00:00;    4.24;    3.71;    0.00;    4.46;   1.001;       0;    1.75; 1009.08;    2.22
11.12.2007 05:01:00;    4.22;    3.70;    0.00;    4.46;   1.001;       4;    2.84; 1009.09;    3.52
11.12.2007 05:02:00;    4.23;    3.70;    0.00;    4.46;   1.001;       0;    2.72; 1009.10;    3.38
11.12.2007 05:03:00;    4.24;    3.71;    0.00;    4.47;   1.001;       0;    1.86; 1009.11;    2.50
11.12.2007 05:04:00;    4.22;    3.70;    0.00;    4.47;   1.001;       4;    2.28; 1009.12;    2.91
11.12.2007 05:05:00;    4.22;    3.69;    0.00;    4.46;   1.001;       0;    3.20; 1009.13;    4.85
11.12.2007 05:06:00;    4.21;    3.68;    0.00;    4.45;   1.001;       0;    2.69; 1009.13;    4.11
11.12.2007 05:07:00;    4.20;    3.68;    0.00;    4.44;   1.001;       0;    3.48; 1009.15;    4.42
11.12.2007 05:08:00;    4.19;    3.67;    0.00;    4.43;   1.001;       4;    3.49; 1009.16;    5.06
11.12.2007 05:09:00;    4.13;    3.60;    0.00;    4.39;   1.001;       0;    3.97; 1009.15;    5.06
11.12.2007 05:10:00;    4.17;    3.62;    0.00;    4.39;   1.001;       0;    3.34; 1009.17;    4.65
11.12.2007 05:11:00;    4.17;    3.64;    0.00;    4.40;   1.001;       0;    2.99; 1009.20;    3.97
11.12.2007 05:12:00;    4.17;    3.63;    0.00;    4.39;   1.001;       3;    3.16; 1009.21;    4.69
11.12.2007 05:13:00;    4.15;    3.62;    0.00;    4.40;   1.001;       0;    3.88; 1009.21;    5.08
11.12.2007 05:14:00;    4.18;    3.63;    0.00;    4.39;   1.001;       0;    2.78; 1009.21;    3.27
11.12.2007 05:15:00;    4.15;    3.63;    0.00;    4.40;   1.001;       0;    3.34; 1009.21;    4.27
11.12.2007 05:16:00;    4.14;    3.62;    0.00;    4.39;   1.001;       0;    3.89; 1009.23;    4.76
11.12.2007 05:17:00;    4.13;    3.60;    0.00;    4.37;   1.001;       3;    4.37; 1009.24;    5.04
11.12.2007 05:18:00;    4.13;    3.59;    0.00;    4.36;   1.001;       0;    4.12; 1009.26;    5.09
11.12.2007 05:19:00;    4.15;    3.62;    0.00;    4.37;   1.001;       0;    3.64; 1009.27;    5.04
11.12.2007 05:20:00;    4.14;    3.61;    0.00;    4.37;   1.001;       3;    2.36; 1009.29;    2.93
11.12.2007 05:21:00;    4.14;    3.62;    0.00;    4.38;   1.001;       0;    3.36; 1009.31;    4.83
11.12.2007 05:22:00;    4.12;    3.61;    0.00;    4.37;   1.001;       0;    3.03; 1009.31;    3.94
11.12.2007 05:23:00;    4.14;    3.62;    0.00;    4.38;   1.001;       4;    2.47; 1009.32;    3.32
11.12.2007 05:24:00;    4.19;    3.67;    0.00;    4.40;   1.001;       0;    1.88; 1009.32;    2.46
11.12.2007 05:25:00;    4.15;    3.65;    0.00;    4.40;   1.001;       3;    2.81; 1009.31;    3.86
11.12.2007 05:26:00;    4.14;    3.63;    0.00;    4.40;   1.001;       0;    2.45; 1009.32;    3.51
11.12.2007 05:27:00;    4.13;    3.62;    0.00;    4.39;   1.001;       4;    2.71; 1009.32;    3.87
11.12.2007 05:28:00;    4.11;    3.60;    0.00;    4.37;   1.001;       0;    2.77; 1009.33;    3.93
11.12.2007 05:29:00;    4.14;    3.62;    0.00;    4.37;   1.001;       3;    3.14; 1009.35;    3.97
11.12.2007 05:30:00;    4.16;    3.64;    0.00;    4.38;   1.001;       0;    2.95; 1009.37;    3.83
11.12.2007 05:31:00;    4.16;    3.65;    0.00;    4.39;   1.001;       0;    2.11; 1009.38;    2.89
11.12.2007 05:32:00;    4.17;    3.66;    0.00;    4.40;   1.001;       4;    2.13; 1009.40;    2.92
11.12.2007 05:33:00;    4.16;    3.65;    0.00;    4.41;   1.001;       0;    2.46; 1009.42;    2.99
11.12.2007 05:34:00;    4.15;    3.65;    0.00;    4.41;   1.001;       3;    3.33; 1009.42;    3.91
11.12.2007 05:35:00;    4.13;    3.63;    0.00;    4.40;   1.001;       0;    2.76; 1009.41;    3.54
11.12.2007 05:36:00;    4.14;    3.63;    0.00;    4.39;   1.001;       4;    2.82; 1009.43;    4.24
11.12.2007 05:37:00;    4.14;    3.64;    0.00;    4.39;   1.001;       3;    2.86; 1009.42;    4.43
11.12.2007 05:38:00;    4.10;    3.61;    0.00;    4.37;   1.001;       3;    3.28; 1009.42;    3.95
11.12.2007 05:39:00;    4.12;    3.60;    0.00;    4.37;   1.001;       3;    3.06; 1009.44;    4.73
11.12.2007 05:40:00;    4.10;    3.59;    0.00;    4.36;   1.001;       4;    3.20; 1009.43;    4.08
11.12.2007 05:41:00;    4.13;    3.60;    0.00;    4.36;   1.001;       3;    2.04; 1009.44;    3.36
11.12.2007 05:42:00;    4.15;    3.63;    0.00;    4.37;   1.001;       0;    2.23; 1009.45;    3.33
11.12.2007 05:43:00;    4.11;    3.60;    0.00;    4.37;   1.001;       5;    3.34; 1009.45;    4.05
11.12.2007 05:44:00;    4.06;    3.54;    0.00;    4.33;   1.001;       0;    2.76; 1009.45;    3.83
11.12.2007 05:45:00;    4.08;    3.54;    0.00;    4.32;   1.001;       3;    3.01; 1009.47;    3.79
11.12.2007 05:46:00;    4.07;    3.53;    0.00;    4.31;   1.001;       0;    2.85; 1009.50;    3.97
11.12.2007 05:47:00;    4.05;    3.51;    0.00;    4.29;   1.001;       0;    3.16; 1009.49;    4.15
11.12.2007 05:48:00;    4.08;    3.51;    0.00;    4.29;   1.001;       5;    2.66; 1009.52;    4.67
11.12.2007 05:49:00;    4.07;    3.51;    0.00;    4.28;   1.001;       0;    3.57; 1009.53;    4.38
11.12.2007 05:50:00;    4.10;    3.53;    0.00;    4.30;   1.001;       0;    4.00; 1009.54;    5.57
11.12.2007 05:51:00;    4.10;    3.53;    0.00;    4.30;   1.001;       3;    2.58; 1009.56;    3.71
11.12.2007 05:52:00;    4.10;    3.54;    0.00;    4.31;   1.001;       0;    3.54; 1009.58;    5.36
11.12.2007 05:53:00;    4.10;    3.52;    0.00;    4.30;   1.001;       0;    2.87; 1009.59;    4.86
11.12.2007 05:54:00;    4.10;    3.53;    0.00;    4.30;   1.001;       4;    3.15; 1009.61;    3.99
11.12.2007 05:55:00;    4.11;    3.53;    0.00;    4.30;   1.001;       0;    3.73; 1009.63;    4.48
11.12.2007 05:56:00;    4.13;    3.55;    0.00;    4.32;   1.001;       0;    2.10; 1009.64;    2.93
11.12.2007 05:57:00;    4.12;    3.55;    0.00;    4.33;   1.001;       4;    2.41; 1009.66;    3.01
11.12.2007 05:58:00;    4.10;    3.53;    0.00;    4.32;   1.001;       0;    2.93; 1009.66;    3.52
11.12.2007 05:59:00;    4.14;    3.55;    0.00;    4.32;   1.001;       0;    2.41; 1009.68;    2.92
11.12.2007 06:00:00;    4.16;    3.58;    0.00;    4.34;   1.001;       0;    1.75; 1009.70;    2.34
11.12.2007 06:01:00;    4.13;    3.57;    0.00;    4.35;   1.001;       0;    2.32; 1009.69;    2.99
11.12.2007 06:02:00;    4.11;    3.53;    0.00;    4.33;   1.001;       4;    2.62; 1009.71;    3.46
11.12.2007 06:03:00;    4.13;    3.53;    0.00;    4.33;   1.001;       0;    2.33; 1009.71;    3.46
11.12.2007 06:04:00;    4.15;    3.57;    0.00;    4.34;   1.001;       0;    2.15; 1009.75;    2.85
11.12.2007 06:05:00;    4.13;    3.56;    0.00;    4.35;   1.001;       3;    2.12; 1009.77;    2.79
11.12.2007 06:06:00;    4.13;    3.55;    0.00;    4.34;   1.001;       0;    2.08; 1009.80;    2.70
11.12.2007 06:07:00;    4.12;    3.55;    0.00;    4.34;   1.001;       0;    2.07; 1009.83;    2.81
11.12.2007 06:08:00;    4.12;    3.54;    0.00;    4.33;   1.001;       0;    2.39; 1009.83;    2.96
11.12.2007 06:09:00;    4.12;    3.54;    0.00;    4.33;   1.001;       0;    2.68; 1009.84;    3.18
11.12.2007 06:10:00;    4.16;    3.56;    0.00;    4.34;   1.001;       3;    1.95; 1009.85;    2.61
11.12.2007 06:11:00;    4.19;    3.60;    0.00;    4.37;   1.001;       0;    2.18; 1009.86;    3.70
11.12.2007 06:12:00;    4.15;    3.59;    0.00;    4.37;   1.001;       0;    3.14; 1009.88;    3.99
11.12.2007 06:13:00;    4.13;    3.55;    0.00;    4.35;   1.001;       0;    3.62; 1009.89;    5.74
11.12.2007 06:14:00;    4.10;    3.52;    0.00;    4.34;   1.001;       0;    3.45; 1009.91;    5.03
11.12.2007 06:15:00;    4.13;    3.53;    0.00;    4.33;   1.001;       0;    2.44; 1009.93;    3.80
11.12.2007 06:16:00;    4.14;    3.56;    0.00;    4.34;   1.001;       3;    3.05; 1009.95;    5.99
11.12.2007 06:17:00;    4.11;    3.53;    0.00;    4.33;   1.001;       0;    3.63; 1009.96;    5.24
11.12.2007 06:18:00;    4.12;    3.53;    0.00;    4.32;   1.001;       0;    2.87; 1009.98;    3.99
11.12.2007 06:19:00;    4.12;    3.52;    0.00;    4.32;   1.001;       0;    2.79; 1009.99;    3.37
11.12.2007 06:20:00;    4.12;    3.52;    0.00;    4.33;   1.001;       0;    1.66; 1010.00;    2.07
11.12.2007 06:21:00;    4.14;    3.54;    0.00;    4.33;   1.001;       4;    2.40; 1010.03;    3.05
11.12.2007 06:22:00;    4.12;    3.53;    0.00;    4.34;   1.001;       0;    3.02; 1010.04;    3.85
11.12.2007 06:23:00;    4.08;    3.49;    0.00;    4.31;   1.001;       0;    2.23; 1010.05;    2.95
11.12.2007 06:24:00;    4.08;    3.47;    0.00;    4.29;   1.001;       0;    1.89; 1010.07;    2.44
11.12.2007 06:25:00;    4.12;    3.50;    0.00;    4.30;   1.001;       0;    2.02; 1010.08;    2.68
11.12.2007 06:26:00;    4.09;    3.50;    0.00;    4.30;   1.000;       3;    3.79; 1010.09;    4.72
11.12.2007 06:27:00;    4.11;    3.50;    0.00;    4.30;   1.000;       0;    2.42; 1010.10;    4.72
11.12.2007 06:28:00;    4.14;    3.52;    0.00;    4.31;   1.000;       0;    1.58; 1010.12;    2.28
11.12.2007 06:29:00;    4.12;    3.52;    0.00;    4.32;   1.000;       0;    2.79; 1010.13;    4.01
11.12.2007 06:30:00;    4.17;    3.55;    0.00;    4.33;   1.000;       0;    2.75; 1010.15;    3.32
11.12.2007 06:31:00;    4.11;    3.53;    0.00;    4.33;   1.000;       0;    2.47; 1010.16;    2.93
11.12.2007 06:32:00;    4.13;    3.52;    0.00;    4.33;   1.000;       3;    2.16; 1010.18;    2.84
11.12.2007 06:33:00;    4.15;    3.55;    0.00;    4.34;   1.000;       0;    1.77; 1010.20;    2.66
11.12.2007 06:34:00;    4.15;    3.55;    0.00;    4.35;   1.000;       0;    1.89; 1010.22;    2.74
11.12.2007 06:35:00;    4.14;    3.55;    0.00;    4.35;   1.000;       0;    1.43; 1010.22;    2.12
11.12.2007 06:36:00;    4.13;    3.54;    0.00;    4.35;   1.000;       0;    2.94; 1010.23;    4.32
11.12.2007 06:37:00;    4.15;    3.55;    0.00;    4.35;   0.999;       0;    2.13; 1010.25;    2.61
11.12.2007 06:38:00;    4.13;    3.55;    0.00;    4.35;   1.000;       0;    2.09; 1010.27;    2.82
11.12.2007 06:39:00;    4.18;    3.57;    0.00;    4.37;   0.999;       0;    2.07; 1010.28;    2.35
11.12.2007 06:40:00;    4.18;    3.60;    0.00;    4.38;   1.000;       0;    2.59; 1010.30;    3.66
11.12.2007 06:41:00;    4.12;    3.53;    0.00;    4.35;   0.999;       0;    2.82; 1010.33;    3.91
11.12.2007 06:42:00;    4.15;    3.55;    0.00;    4.36;   0.999;       3;    2.23; 1010.35;    3.18
11.12.2007 06:43:00;    4.15;    3.55;    0.00;    4.36;   0.999;       0;    1.71; 1010.36;    2.03
11.12.2007 06:44:00;    4.18;    3.57;    0.00;    4.37;   0.999;       0;    2.24; 1010.38;    3.36
11.12.2007 06:45:00;    4.15;    3.56;    0.00;    4.37;   0.999;       0;    2.54; 1010.37;    3.19
11.12.2007 06:46:00;    4.17;    3.56;    0.00;    4.37;   0.999;       0;    1.67; 1010.41;    2.33
11.12.2007 06:47:00;    4.20;    3.60;    0.00;    4.39;   0.999;       0;    1.89; 1010.40;    2.50
11.12.2007 06:48:00;    4.19;    3.60;    0.00;    4.39;   0.999;       0;    2.52; 1010.40;    3.59
11.12.2007 06:49:00;    4.17;    3.58;    0.00;    4.39;   0.999;       0;    2.16; 1010.42;    2.66
11.12.2007 06:50:00;    4.16;    3.57;    0.00;    4.39;   0.999;       0;    2.36; 1010.44;    3.78
11.12.2007 06:51:00;    4.17;    3.58;    0.00;    4.39;   0.999;       3;    1.83; 1010.47;    2.48
11.12.2007 06:52:00;    4.17;    3.57;    0.00;    4.39;   0.999;       0;    2.05; 1010.48;    2.48
11.12.2007 06:53:00;    4.16;    3.58;    0.00;    4.39;   0.999;       0;    1.29; 1010.49;    1.87
11.12.2007 06:54:00;    4.18;    3.59;    0.00;    4.40;   0.999;       0;    1.97; 1010.51;    2.99
11.12.2007 06:55:00;    4.20;    3.60;    0.00;    4.40;   0.999;       0;    1.71; 1010.55;    2.68
11.12.2007 06:56:00;    4.19;    3.62;    0.00;    4.42;   0.999;       0;    3.10; 1010.54;    4.23
11.12.2007 06:57:00;    4.17;    3.58;    0.00;    4.40;   0.999;       0;    3.05; 1010.57;    3.84
11.12.2007 06:58:00;    4.17;    3.58;    0.00;    4.40;   0.999;       0;    2.28; 1010.61;    3.19
11.12.2007 06:59:00;    4.18;    3.58;    0.00;    4.39;   0.999;       0;    2.28; 1010.64;    2.50
11.12.2007 07:00:00;    4.19;    3.59;    0.00;    4.40;   0.999;       0;    1.39; 1010.66;    2.00
11.12.2007 07:01:00;    4.18;    3.59;    0.00;    4.40;   0.999;       3;    1.55; 1010.69;    1.99
11.12.2007 07:02:00;    4.20;    3.60;    0.00;    4.41;   0.999;       0;    1.66; 1010.71;    1.99
11.12.2007 07:03:00;    4.19;    3.61;    0.00;    4.42;   0.999;       0;    1.49; 1010.73;    1.99
11.12.2007 07:04:00;    4.16;    3.58;    0.00;    4.40;   0.998;       0;    2.58; 1010.74;    3.64
11.12.2007 07:05:00;    4.16;    3.56;    0.00;    4.39;   0.998;       0;    2.76; 1010.76;    3.64
11.12.2007 07:06:00;    4.19;    3.59;    0.00;    4.40;   0.998;       0;    2.00; 1010.78;    2.61
11.12.2007 07:07:00;    4.19;    3.57;    0.00;    4.39;   0.998;       0;    2.53; 1010.79;    2.98
11.12.2007 07:08:00;    4.19;    3.60;    0.00;    4.40;   0.998;       0;    1.96; 1010.81;    2.45
11.12.2007 07:09:00;    4.14;    3.55;    0.00;    4.38;   0.998;       0;    3.08; 1010.80;    3.76
11.12.2007 07:10:00;    4.21;    3.57;    0.00;    4.38;   0.998;       0;    2.29; 1010.82;    3.05
11.12.2007 07:11:00;    4.19;    3.59;    0.00;    4.40;   0.998;       3;    1.98; 1010.83;    2.80
11.12.2007 07:12:00;    4.19;    3.58;    0.00;    4.40;   0.998;       0;    2.90; 1010.83;    3.50
11.12.2007 07:13:00;    4.21;    3.60;    0.00;    4.41;   0.998;       0;    2.58; 1010.85;    3.48
11.12.2007 07:14:00;    4.21;    3.60;    0.00;    4.41;   0.998;       0;    2.54; 1010.86;    4.02
11.12.2007 07:15:00;    4.20;    3.61;    0.00;    4.41;   0.998;       0;    2.19; 1010.88;    2.90
11.12.2007 07:16:00;    4.17;    3.58;    0.00;    4.41;   0.998;       0;    2.43; 1010.88;    2.95
11.12.2007 07:17:00;    4.21;    3.59;    0.01;    4.41;   0.997;       0;    2.41; 1010.91;    3.50
11.12.2007 07:18:00;    4.21;    3.60;    0.00;    4.42;   0.998;       0;    2.00; 1010.93;    2.45
11.12.2007 07:19:00;    4.20;    3.60;    0.01;    4.41;   0.997;       0;    2.76; 1010.95;    3.78
11.12.2007 07:20:00;    4.23;    3.62;    0.01;    4.42;   0.997;       3;    2.13; 1010.97;    2.83
11.12.2007 07:21:00;    4.22;    3.62;    0.01;    4.44;   0.998;       0;    2.05; 1010.97;    2.41
11.12.2007 07:22:00;    4.26;    3.64;    0.01;    4.44;   0.997;       0;    1.64; 1010.99;    2.76
11.12.2007 07:23:00;    4.26;    3.67;    0.01;    4.47;   0.998;       0;    1.54; 1011.02;    2.20
11.12.2007 07:24:00;    4.26;    3.66;    0.01;    4.47;   0.998;       0;    1.73; 1011.03;    2.22
11.12.2007 07:25:00;    4.26;    3.66;    0.01;    4.47;   0.997;       0;    1.19; 1011.05;    1.55
11.12.2007 07:26:00;    4.25;    3.65;    0.01;    4.47;   0.997;       0;    1.36; 1011.06;    1.99
11.12.2007 07:27:00;    4.24;    3.64;    0.01;    4.48;   0.997;       3;    1.90; 1011.07;    2.30
11.12.2007 07:28:00;    4.22;    3.64;    0.02;    4.48;   0.997;       0;    1.18; 1011.08;    2.38
11.12.2007 07:29:00;    4.21;    3.63;    0.02;    4.46;   0.997;       0;    3.18; 1011.09;    3.51
11.12.2007 07:30:00;    4.21;    3.61;    0.02;    4.44;   0.997;       0;    2.20; 1011.10;    3.04
11.12.2007 07:31:00;    4.20;    3.60;    0.02;    4.44;   0.997;       3;    2.33; 1011.11;    3.41
11.12.2007 07:32:00;    4.20;    3.60;    0.03;    4.44;   0.997;       0;    2.95; 1011.12;    3.62
11.12.2007 07:33:00;    4.26;    3.63;    0.03;    4.44;   0.997;       0;    1.91; 1011.14;    2.77
11.12.2007 07:34:00;    4.25;    3.66;    0.03;    4.46;   0.997;       0;    1.70; 1011.17;    2.28
11.12.2007 07:35:00;    4.27;    3.67;    0.03;    4.47;   0.997;       0;    1.24; 1011.20;    1.57
11.12.2007 07:36:00;    4.26;    3.67;    0.03;    4.48;   0.997;       4;    1.29; 1011.23;    1.60
11.12.2007 07:37:00;    4.25;    3.67;    0.03;    4.49;   0.997;       0;    2.52; 1011.23;    3.73
11.12.2007 07:38:00;    4.28;    3.68;    0.03;    4.48;   0.997;       0;    1.72; 1011.25;    2.63
11.12.2007 07:39:00;    4.27;    3.67;    0.03;    4.49;   0.997;       0;    1.55; 1011.27;    2.40
11.12.2007 07:40:00;    4.29;    3.69;    0.03;    4.50;   0.997;       0;    2.14; 1011.27;    2.65
11.12.2007 07:41:00;    4.29;    3.71;    0.03;    4.51;   0.997;       0;    1.87; 1011.29;    3.16
11.12.2007 07:42:00;    4.24;    3.66;    0.03;    4.49;   0.997;       3;    1.73; 1011.30;    2.09
11.12.2007 07:43:00;    4.28;    3.68;    0.03;    4.49;   0.997;       0;    1.40; 1011.32;    1.74
11.12.2007 07:44:00;    4.32;    3.73;    0.03;    4.52;   0.997;       0;    1.27; 1011.34;    1.59
11.12.2007 07:45:00;    4.29;    3.71;    0.04;    4.53;   0.997;       0;    1.39; 1011.35;    2.39
11.12.2007 07:46:00;    4.28;    3.70;    0.04;    4.52;   0.997;       0;    2.89; 1011.35;    3.74
11.12.2007 07:47:00;    4.30;    3.71;    0.04;    4.53;   0.997;       3;    1.89; 1011.37;    2.54
11.12.2007 07:48:00;    4.26;    3.69;    0.04;    4.52;   0.997;       0;    2.15; 1011.38;    2.99
11.12.2007 07:49:00;    4.24;    3.67;    0.04;    4.50;   0.997;       0;    1.89; 1011.39;    2.31
11.12.2007 07:50:00;    4.28;    3.68;    0.04;    4.50;   0.997;       0;    1.17; 1011.39;    1.77
11.12.2007 07:51:00;    4.32;    3.74;    0.04;    4.53;   0.997;       3;    1.88; 1011.41;    2.80
11.12.2007 07:52:00;    4.29;    3.72;    0.04;    4.53;   0.997;       0;    1.92; 1011.42;    2.49
11.12.2007 07:53:00;    4.28;    3.71;    0.05;    4.53;   0.997;       0;    1.75; 1011.43;    2.69
11.12.2007 07:54:00;    4.31;    3.72;    0.05;    4.53;   0.997;       0;    1.45; 1011.44;    1.84
11.12.2007 07:55:00;    4.33;    3.75;    0.05;    4.55;   0.997;       3;    1.22; 1011.47;    1.67
11.12.2007 07:56:00;    4.33;    3.75;    0.05;    4.56;   0.997;       0;    1.94; 1011.48;    2.43
11.12.2007 07:57:00;    4.35;    3.77;    0.05;    4.57;   0.997;       0;    1.77; 1011.49;    3.14
11.12.2007 07:58:00;    4.32;    3.75;    0.05;    4.57;   0.998;       0;    1.76; 1011.50;    2.80
11.12.2007 07:59:00;    4.30;    3.73;    0.06;    4.56;   0.997;       0;    2.68; 1011.51;    3.68
11.12.2007 08:00:00;    4.29;    3.72;    0.06;    4.55;   0.997;       3;    2.21; 1011.53;    2.55
11.12.2007 08:01:00;    4.30;    3.72;    0.06;    4.54;   0.997;       0;    1.76; 1011.54;    2.32
11.12.2007 08:02:00;    4.31;    3.72;    0.06;    4.54;   0.997;       0;    2.02; 1011.55;    2.75
11.12.2007 08:03:00;    4.38;    3.78;    0.05;    4.56;   0.997;       3;    1.39; 1011.58;    1.99
11.12.2007 08:04:00;    4.36;    3.79;    0.05;    4.58;   0.998;       0;    1.80; 1011.58;    2.58
11.12.2007 08:05:00;    4.31;    3.75;    0.06;    4.57;   0.998;       3;    1.99; 1011.60;    3.16
11.12.2007 08:06:00;    4.36;    3.78;    0.06;    4.58;   0.998;       0;    1.78; 1011.61;    2.67
11.12.2007 08:07:00;    4.27;    3.72;    0.06;    4.55;   0.997;       3;    1.86; 1011.62;    2.39
